,Random (1),Cooperate (1),Cooperate (2),Defect (2),Defect (3),Unforgiving (3),Cooperate (4),Unforgiving (4),Random (5),Defect (5)
256,2.021875,2.380434783,1.534351145,1.512,1.410423453,1.265060241,3,3,0.996666667,1.248091603
257,2.021875,2.380434783,1.534351145,1.507936508,1.410423453,1.265060241,3,3,0.996666667,1.25095057
258,2.021875,2.380434783,1.52851711,1.509881423,1.410423453,1.265060241,3,3,0.993355482,1.25095057
259,2.021875,2.380434783,1.522727273,1.5078125,1.40776699,1.278884462,3,3,0.993355482,1.253787879
260,2.02173913,2.367857143,1.516981132,1.505791506,1.405144695,1.277777778,3,3,0.990131579,1.254681648
261,2.02173913,2.367857143,1.528089888,1.505791506,1.403846154,1.272727273,3,3,0.986885246,1.258302583
262,2.021671827,2.359430605,1.539033457,1.505791506,1.405750799,1.272727273,3,3,0.980582524,1.256410256
263,2.021604938,2.35106383,1.533333333,1.507692308,1.400630915,1.272727273,3,3,0.980582524,1.258181818
264,2.027522936,2.347368421,1.527675277,1.509578544,1.398119122,1.276264591,3,3,0.977491961,1.25631769
265,2.027522936,2.347368421,1.527675277,1.505703422,1.401869159,1.288461538,3,3,0.977635783,1.254480287
266,2.027522936,2.351916376,1.527675277,1.505703422,1.400621118,1.288461538,3,3,0.977635783,1.255319149
267,2.027522936,2.356401384,1.522058824,1.507575758,1.398148148,1.288461538,3,3,0.974522293,1.255244755
268,2.03343465,2.360824742,1.532846715,1.503759398,1.395705521,1.283524904,3,3,0.971518987,1.252595156
269,2.03343465,2.360824742,1.527272727,1.505617978,1.397553517,1.309433962,3,3,0.971608833,1.252595156
270,2.03343465,2.360824742,1.537906137,1.505617978,1.397553517,1.32962963,3,3,0.971608833,1.252595156
271,2.03343465,2.360824742,1.537906137,1.505617978,1.399390244,1.324723247,3,3,0.971786834,1.252595156
272,2.033333333,2.352739726,1.521428571,1.511111111,1.398791541,1.315018315,3,3,0.971786834,1.252595156
273,2.027108434,2.357142857,1.521428571,1.507352941,1.402402402,1.315018315,3,3,0.971786834,1.250859107
274,2.027108434,2.361486486,1.536842105,1.509157509,1.402402402,1.339350181,3,3,0.971786834,1.250859107
275,2.027108434,2.365771812,1.531468531,1.510948905,1.4,1.339350181,3,3,0.971786834,1.250859107
276,2.03003003,2.367892977,1.53633218,1.509025271,1.397626113,1.339350181,3,3,0.971786834,1.249146758
277,2.035820896,2.376237624,1.54109589,1.510791367,1.395280236,1.35125448,3,3,0.971786834,1.249146758
278,2.038690476,2.382352941,1.535836177,1.512544803,1.392961877,1.35125448,3,3,0.971786834,1.24829932
279,2.044378698,2.386363636,1.535836177,1.512544803,1.392961877,1.346428571,3,3,0.971875,1.250847458
280,2.044378698,2.386363636,1.530612245,1.510638298,1.39244186,1.34519573,3,3,0.968847352,1.250847458
281,2.044247788,2.378640777,1.530612245,1.507042254,1.391304348,1.34519573,3,3,0.968847352,1.250847458
282,2.047058824,2.388535032,1.530612245,1.507042254,1.391304348,1.356890459,3,3,0.981424149,1.250847458
283,2.047058824,2.388535032,1.525423729,1.50877193,1.391304348,1.356890459,3,3,0.981424149,1.250847458
284,2.047058824,2.388535032,1.525423729,1.50877193,1.391304348,1.342657343,3,3,0.981424149,1.250847458
285,2.049562682,2.375394322,1.515151515,1.512195122,1.394285714,1.341463415,3,3,0.993846154,1.258389262
286,2.052173913,2.369905956,1.525083612,1.512195122,1.393162393,1.340277778,3,3,0.984756098,1.260869565
287,2.052173913,2.369905956,1.525083612,1.512195122,1.392045455,1.340277778,3,3,0.981873112,1.260869565
288,2.057636888,2.369905956,1.52,1.513888889,1.392045455,1.335640138,3,3,0.982089552,1.258278146
289,2.057471264,2.3625,1.52,1.513888889,1.393767705,1.347079038,3,3,0.982142857,1.263157895
290,2.062857143,2.366459627,1.514950166,1.512027491,1.393767705,1.342465753,3,3,0.976331361,1.26557377
291,2.062857143,2.366459627,1.53442623,1.512027491,1.395480226,1.336734694,3,3,0.985337243,1.267100977
292,2.065527066,2.376146789,1.524429967,1.515358362,1.396067416,1.359060403,3,3,0.994202899,1.267741935
293,2.065527066,2.376146789,1.524429967,1.515358362,1.396067416,1.359060403,3,3,0.99132948,1.269230769
294,2.065527066,2.376146789,1.519480519,1.517006803,1.396067416,1.359060403,3,3,0.988505747,1.268370607
295,2.065527066,2.376146789,1.514563107,1.515151515,1.396067416,1.37,3,3,0.988603989,1.268370607
296,2.059490085,2.376146789,1.514563107,1.515151515,1.396067416,1.365448505,3,3,0.988603989,1.266666667
297,2.059322034,2.368902439,1.519230769,1.516778523,1.397759104,1.375,3,3,0.988668555,1.264150943
298,2.059322034,2.368902439,1.519230769,1.516778523,1.396648045,1.370491803,3,3,0.988700565,1.264797508
299,2.061971831,2.370820669,1.519230769,1.516778523,1.398328691,1.37987013,3,3,0.985994398,1.264797508
300,2.061971831,2.374622356,1.514376997,1.518394649,1.397222222,1.37987013,3,3,0.985994398,1.264797508
301,2.067039106,2.36746988,1.50955414,1.52,1.397222222,1.37987013,3,3,0.986072423,1.263157895
302,2.069444444,2.362275449,1.50955414,1.516556291,1.397222222,1.375404531,3,3,0.986072423,1.260736196
303,2.072022161,2.364179104,1.50955414,1.516556291,1.398891967,1.375404531,3,3,0.986111111,1.260736196
304,2.072022161,2.367952522,1.5,1.516339869,1.396694215,1.375404531,3,3,0.986111111,1.262195122
305,2.082191781,2.367952522,1.495268139,1.517915309,1.396694215,1.375404531,3,3,0.983425414,1.26443769
306,2.082191781,2.371681416,1.495268139,1.514563107,1.396694215,1.38585209,3,3,0.991825613,1.265060241
307,2.08719346,2.375366569,1.504702194,1.514563107,1.396694215,1.38585209,3,3,0.989189189,1.265060241
308,2.092140921,2.379008746,1.5,1.516129032,1.396694215,1.38585209,3,3,0.989189189,1.264264264
309,2.092140921,2.379008746,1.5,1.516129032,1.396694215,1.38585209,3,3,0.989218329,1.266467066
310,2.092140921,2.379008746,1.49068323,1.519230769,1.396694215,1.380191693,3,3,0.98655914,1.264094955
311,2.092140921,2.379008746,1.49068323,1.519230769,1.397260274,1.380191693,3,3,0.986595174,1.262536873
312,2.094594595,2.380813953,1.49068323,1.519230769,1.395095368,1.380191693,3,3,0.986595174,1.262536873
313,2.088709677,2.380813953,1.486068111,1.517460317,1.395095368,1.39047619,3,3,0.986595174,1.262536873
314,2.088709677,2.380813953,1.481481481,1.518987342,1.39295393,1.39047619,3,3,0.986595174,1.264705882
315,2.088709677,2.380813953,1.476923077,1.520504732,1.39295393,1.39047619,3,3,0.983957219,1.264705882
316,2.088709677,2.380813953,1.486238532,1.520504732,1.39083558,1.386075949,3,3,0.984042553,1.265306122
317,2.088709677,2.380813953,1.486238532,1.520504732,1.392473118,1.386075949,3,3,0.981432361,1.265306122
318,2.091152815,2.382608696,1.486238532,1.520504732,1.392473118,1.386075949,3,3,0.981432361,1.26744186
319,2.091152815,2.382608696,1.486238532,1.517241379,1.390374332,1.386075949,3,3,0.978947368,1.269565217
320,2.087533156,2.377521614,1.486238532,1.514018692,1.390374332,1.386075949,3,3,0.976501305,1.269565217
321,2.087533156,2.381088825,1.486238532,1.514018692,1.390374332,1.386075949,3,3,0.976501305,1.268011527
322,2.087533156,2.384615385,1.477203647,1.517027864,1.388297872,1.386075949,3,3,0.976623377,1.268011527
323,2.08994709,2.386363636,1.477203647,1.517027864,1.386243386,1.386075949,3,3,0.976623377,1.266475645
324,2.089709763,2.383098592,1.472727273,1.518518519,1.386243386,1.39184953,3,3,0.976623377,1.266475645
325,2.094488189,2.383098592,1.472727273,1.518518519,1.387862797,1.39184953,3,3,0.976623377,1.266475645
326,2.094488189,2.383098592,1.468277946,1.52,1.387862797,1.3875,3,3,0.976623377,1.266475645
327,2.094240838,2.376404494,1.45508982,1.524390244,1.389473684,1.3875,3,3,0.976623377,1.266475645
328,2.093994778,2.369747899,1.45508982,1.524390244,1.389473684,1.3875,3,3,0.976623377,1.264957265
329,2.09375,2.363128492,1.442136499,1.528700906,1.389473684,1.3875,3,3,0.976744186,1.264957265
330,2.09375,2.363128492,1.447058824,1.530120482,1.389473684,1.38317757,3,3,0.976744186,1.264957265
331,2.09375,2.366666667,1.442815249,1.528358209,1.389033943,1.378881988,3,3,0.976744186,1.267045455
332,2.090439276,2.368421053,1.447674419,1.529761905,1.390625,1.378881988,3,3,0.974226804,1.269121813
333,2.084832905,2.368421053,1.443478261,1.528023599,1.390625,1.378881988,3,3,0.971722365,1.268361582
334,2.073791349,2.368421053,1.439306358,1.529411765,1.390625,1.377708978,3,3,0.971938776,1.267605634
335,2.073791349,2.368421053,1.435158501,1.530791789,1.387596899,1.382262997,3,3,0.972010178,1.267605634
336,2.073604061,2.361878453,1.435158501,1.530791789,1.388174807,1.37804878,3,3,0.972010178,1.266106443
337,2.073417722,2.35890411,1.431034483,1.529069767,1.38974359,1.37804878,3,3,0.982278481,1.268156425
338,2.073417722,2.365853659,1.426934097,1.530434783,1.38974359,1.372727273,3,3,0.97979798,1.268156425
339,2.073417722,2.365853659,1.435897436,1.530434783,1.390306122,1.372727273,3,3,0.97979798,1.268156425
340,2.075757576,2.367567568,1.423728814,1.534482759,1.390306122,1.381381381,3,3,0.97979798,1.268156425
341,2.078085642,2.369272237,1.41971831,1.529745042,1.387341772,1.373134328,3,3,0.97979798,1.268156425
342,2.078085642,2.369272237,1.411764706,1.532394366,1.390428212,1.373134328,3,3,0.97979798,1.267409471
343,2.066997519,2.356568365,1.407821229,1.533707865,1.390428212,1.367952522,3,3,0.979848866,1.267409471
344,2.066831683,2.35026738,1.407821229,1.533707865,1.389027431,1.367952522,3,3,0.979848866,1.267409471
345,2.066831683,2.35026738,1.403899721,1.532033426,1.389027431,1.376470588,3,3,0.979848866,1.268698061
346,2.066831683,2.35026738,1.403899721,1.532033426,1.388059701,1.371345029,3,3,0.987531172,1.268698061
347,2.069135802,2.352,1.403899721,1.529085873,1.388613861,1.371345029,3,3,0.987531172,1.265753425
348,2.071428571,2.353723404,1.4,1.527472527,1.386699507,1.380813953,3,3,0.987593052,1.264864865
349,2.071428571,2.353723404,1.392265193,1.524324324,1.386699507,1.380813953,3,3,0.985221675,1.264150943
350,2.071428571,2.353723404,1.392265193,1.521505376,1.384803922,1.39017341,3,3,0.985257985,1.266129032
351,2.071428571,2.357142857,1.392265193,1.518716578,1.384803922,1.389048991,3,3,0.982843137,1.266129032
352,2.071428571,2.357142857,1.392265193,1.518716578,1.383863081,1.398280802,3,3,0.982843137,1.266129032
353,2.071253071,2.350923483,1.392265193,1.518716578,1.383863081,1.394285714,3,3,0.992682927,1.266129032
354,2.071253071,2.354330709,1.401098901,1.518716578,1.385365854,1.394285714,3,3,0.992682927,1.264705882
355,2.071253071,2.354330709,1.401098901,1.518716578,1.385365854,1.403409091,3,3,0.992682927,1.264
356,2.071253071,2.354330709,1.397260274,1.52,1.383495146,1.403409091,3,3,0.99270073,1.263297872
357,2.071253071,2.35770235,1.402173913,1.521276596,1.383495146,1.403409091,3,3,0.992718447,1.263297872
358,2.071253071,2.35770235,1.402173913,1.521276596,1.383495146,1.403409091,3,3,0.992718447,1.262599469
359,2.068292683,2.359375,1.402173913,1.521276596,1.381642512,1.403409091,3,3,0.992736077,1.262599469
360,2.063106796,2.359375,1.407008086,1.522546419,1.381642512,1.403409091,3,3,0.992736077,1.263852243
361,2.063106796,2.362694301,1.407008086,1.517060367,1.381642512,1.402266289,3,3,0.990361446,1.265789474
362,2.063106796,2.362694301,1.399463807,1.519582245,1.380722892,1.401129944,3,3,0.987980769,1.266318538
363,2.062953995,2.356589147,1.392,1.522077922,1.379807692,1.397183099,3,3,0.99522673,1.264935065
364,2.062953995,2.356589147,1.388297872,1.520618557,1.377672209,1.406162465,3,3,0.995249406,1.264248705
365,2.062953995,2.356589147,1.388297872,1.520618557,1.375886525,1.406162465,3,3,0.995260664,1.264248705
366,2.062953995,2.356589147,1.388297872,1.520618557,1.374117647,1.415041783,3,3,0.995260664,1.264248705
367,2.065217391,2.358247423,1.388297872,1.520618557,1.374117647,1.415041783,3,3,0.995260664,1.264248705
368,2.065060241,2.35218509,1.388297872,1.517948718,1.374117647,1.415041783,3,3,1.004716981,1.264102564
369,2.064903846,2.346153846,1.384615385,1.519181586,1.37236534,1.415041783,3,3,1.002347418,1.264631043
370,2.064903846,2.346153846,1.380952381,1.520408163,1.37236534,1.423822715,3,3,1,1.264631043
371,2.064748201,2.340153453,1.377308707,1.521628499,1.37236534,1.419889503,3,3,1,1.263959391
372,2.064748201,2.34351145,1.382198953,1.52284264,1.373831776,1.417582418,3,3,1,1.262626263
373,2.066985646,2.345177665,1.378590078,1.524050633,1.372093023,1.41369863,3,3,1,1.264483627
374,2.066825776,2.34256927,1.383419689,1.522613065,1.37182448,1.409836066,3,3,0.997668998,1.264483627
375,2.066825776,2.345864662,1.384615385,1.525,1.373271889,1.418478261,3,3,0.997679814,1.264483627
376,2.066825776,2.345864662,1.381074169,1.526184539,1.373271889,1.414634146,3,3,0.997679814,1.2625
377,2.066825776,2.345864662,1.374045802,1.52853598,1.374712644,1.414634146,3,3,0.997695853,1.2625
378,2.071258907,2.349127182,1.374045802,1.52853598,1.374712644,1.413513514,3,3,0.997695853,1.264339152
379,2.071258907,2.35235732,1.374045802,1.525925926,1.373853211,1.413513514,3,3,0.995402299,1.265508685
380,2.071258907,2.355555556,1.374045802,1.525925926,1.373853211,1.409703504,3,3,0.993135011,1.265508685
381,2.066193853,2.355555556,1.374045802,1.525925926,1.371882086,1.409703504,3,3,0.993135011,1.265508685
382,2.074941452,2.358722359,1.374045802,1.525925926,1.371882086,1.409703504,3,3,0.993135011,1.265508685
383,2.074941452,2.358722359,1.374045802,1.523341523,1.371882086,1.418230563,3,3,0.993135011,1.265508685
384,2.074941452,2.358722359,1.382278481,1.520782396,1.371882086,1.414438503,3,3,0.993135011,1.267326733
385,2.074941452,2.358722359,1.378787879,1.519417476,1.373303167,1.414438503,3,3,0.99086758,1.267326733
386,2.074941452,2.358722359,1.368421053,1.522891566,1.373303167,1.42287234,3,3,0.99086758,1.269607843
387,2.077102804,2.360294118,1.365,1.524038462,1.371621622,1.42287234,3,3,0.986363636,1.269607843
388,2.076923077,2.354523227,1.365,1.524038462,1.371621622,1.419098143,3,3,0.986363636,1.268948655
389,2.071925754,2.354523227,1.36159601,1.520190024,1.373033708,1.423684211,3,3,0.986394558,1.270072993
390,2.071759259,2.351941748,1.36159601,1.520190024,1.374439462,1.423684211,3,3,0.984198646,1.27184466
391,2.071759259,2.355072464,1.366336634,1.521327014,1.374439462,1.422572178,3,3,0.981981982,1.27184466
392,2.071759259,2.355072464,1.366336634,1.521327014,1.37360179,1.438961039,3,3,0.98206278,1.269879518
393,2.071759259,2.355072464,1.362962963,1.52,1.37360179,1.447028424,3,3,0.982261641,1.268585132
394,2.073903002,2.356626506,1.359605911,1.521126761,1.371937639,1.453846154,3,3,0.982339956,1.268585132
395,2.073903002,2.356626506,1.359605911,1.51627907,1.371111111,1.458015267,3,3,0.982339956,1.270334928
396,2.076036866,2.358173077,1.356265356,1.515011547,1.372505543,1.472361809,3,3,0.980176211,1.268408551
397,2.076036866,2.358173077,1.352941176,1.516129032,1.371681416,1.48,3,3,0.980306346,1.268408551
398,2.076036866,2.358173077,1.352941176,1.516129032,1.371681416,1.478802993,3,3,0.980306346,1.268408551
399,2.076036866,2.358173077,1.352941176,1.516129032,1.369230769,1.475124378,3,3,0.997830803,1.268408551
400,2.080275229,2.361244019,1.346341463,1.518348624,1.368995633,1.482673267,3,3,1.006479482,1.27014218
401,2.080275229,2.361244019,1.362318841,1.518348624,1.368995633,1.482673267,3,3,1.004310345,1.27014218
402,2.080275229,2.361244019,1.359036145,1.519450801,1.368995633,1.482673267,3,3,1.004310345,1.271867612
403,2.080091533,2.355608592,1.355769231,1.520547945,1.367391304,1.486486486,3,3,1.002150538,1.271867612
404,2.080091533,2.355608592,1.363636364,1.520547945,1.368763557,1.485294118,3,3,1.002150538,1.270588235
405,2.075170843,2.355608592,1.368171021,1.521640091,1.367965368,1.485294118,3,3,1.002150538,1.270588235
406,2.075,2.35,1.36492891,1.522727273,1.367965368,1.5,3,3,1.002150538,1.270588235
407,2.076923077,2.345971564,1.361702128,1.523809524,1.36637931,1.5,3,3,1.002150538,1.269953052
408,2.072072072,2.345971564,1.361702128,1.523809524,1.36637931,1.507246377,3,3,1.002145923,1.268691589
409,2.067264574,2.349056604,1.358490566,1.524886878,1.36637931,1.503614458,3,3,1.002136752,1.268691589
410,2.067264574,2.352112676,1.358490566,1.524886878,1.366167024,1.5,3,3,1.00212766,1.27039627
411,2.0625,2.355140187,1.358490566,1.522522523,1.367521368,1.497607656,3,3,1,1.27039627
412,2.062360802,2.34965035,1.366197183,1.522522523,1.365957447,1.494033413,3,3,1,1.271461717
413,2.064301552,2.345707657,1.364269142,1.525727069,1.367303609,1.494033413,3,3,0.997903564,1.270207852
414,2.064301552,2.345707657,1.361111111,1.526785714,1.367303609,1.494033413,3,3,0.997903564,1.269406393
415,2.064301552,2.345707657,1.361111111,1.526785714,1.367303609,1.494033413,3,3,0.9958159,1.269406393
416,2.064159292,2.340277778,1.361111111,1.526785714,1.367303609,1.486935867,3,3,0.9958159,1.268181818
417,2.068281938,2.343317972,1.357967667,1.527839644,1.369978858,1.483412322,3,3,0.9958159,1.26984127
418,2.06345733,2.337931034,1.357967667,1.527839644,1.371308017,1.479905437,3,3,0.993762994,1.271910112
419,2.06345733,2.337931034,1.35483871,1.521929825,1.372631579,1.479905437,3,3,0.989648033,1.273542601
420,2.065502183,2.339449541,1.35483871,1.519650655,1.372631579,1.478773585,3,3,0.987654321,1.273942094
421,2.067538126,2.346938776,1.339407745,1.522580645,1.371848739,1.478773585,3,3,0.985626283,1.275555556
422,2.069565217,2.35426009,1.339407745,1.522580645,1.371848739,1.478773585,3,3,0.983606557,1.275555556
423,2.064935065,2.35426009,1.339407745,1.522580645,1.371848739,1.478773585,3,3,0.983606557,1.274944568
424,2.070967742,2.355704698,1.339407745,1.520342612,1.371848739,1.478773585,3,3,0.983706721,1.272527473
425,2.066239316,2.353333333,1.336363636,1.521367521,1.370292887,1.5,3,3,0.983706721,1.271334792
426,2.063694268,2.354767184,1.336363636,1.521367521,1.370292887,1.496519722,3,3,0.983706721,1.271334792
427,2.063694268,2.354767184,1.343891403,1.521367521,1.37006237,1.496519722,3,3,0.983706721,1.271334792
428,2.063559322,2.352422907,1.351351351,1.521367521,1.37006237,1.496519722,3,3,0.983772819,1.271334792
429,2.063291139,2.342105263,1.348314607,1.52238806,1.367010309,1.493055556,3,3,0.983772819,1.270742358
430,2.058823529,2.342105263,1.34529148,1.523404255,1.368312757,1.49078341,3,3,0.983805668,1.272331155
431,2.045643154,2.342105263,1.34529148,1.523404255,1.365306122,1.489655172,3,3,0.981818182,1.271149675
432,2.045643154,2.342105263,1.352678571,1.521186441,1.364562118,1.486238532,3,3,0.981891348,1.271149675
433,2.049586777,2.344978166,1.352678571,1.521186441,1.365853659,1.482837529,3,3,0.981891348,1.269396552
434,2.04526749,2.344978166,1.352678571,1.521186441,1.367139959,1.480637813,3,3,0.981927711,1.269396552
435,2.04526749,2.344978166,1.346666667,1.523206751,1.365656566,1.473922902,3,3,0.982,1.270967742
436,2.047131148,2.341304348,1.346666667,1.523206751,1.368209256,1.470588235,3,3,0.980119284,1.270967742
437,2.048979592,2.337662338,1.34368071,1.524210526,1.369477912,1.467268623,3,3,0.980119284,1.270967742
438,2.048979592,2.337662338,1.34368071,1.524210526,1.370741483,1.467268623,3,3,0.980276134,1.270967742
439,2.048979592,2.337662338,1.350993377,1.524210526,1.370741483,1.467268623,3,3,0.980276134,1.270386266
440,2.048979592,2.340517241,1.350993377,1.524210526,1.369261477,1.467268623,3,3,0.980392157,1.269230769
441,2.046653144,2.341935484,1.350993377,1.524210526,1.367793241,1.465168539,3,3,0.98046875,1.268085106
442,2.046653144,2.341935484,1.348017621,1.525210084,1.366336634,1.460850112,3,3,0.980544747,1.268085106
443,2.046653144,2.341935484,1.348017621,1.525210084,1.366863905,1.460850112,3,3,0.980544747,1.271186441
444,2.046653144,2.341935484,1.355263158,1.523012552,1.365422397,1.457589286,3,3,0.976744186,1.272727273
445,2.046653144,2.341935484,1.355263158,1.520833333,1.366666667,1.457589286,3,3,0.974854932,1.272727273
446,2.046653144,2.341935484,1.355263158,1.520833333,1.366666667,1.464444444,3,3,0.974854932,1.272727273
447,2.046558704,2.336909871,1.355263158,1.520833333,1.365234375,1.464444444,3,3,0.974854932,1.272151899
448,2.046558704,2.33974359,1.355263158,1.520833333,1.365234375,1.464444444,3,3,0.974903475,1.272151899
449,2.046558704,2.342553191,1.352297593,1.521829522,1.365234375,1.477973568,3,3,0.974903475,1.271578947
450,2.046558704,2.342553191,1.359477124,1.521829522,1.365234375,1.474725275,3,3,0.975047985,1.271578947
451,2.046184739,2.348101266,1.359477124,1.521829522,1.366471735,1.471491228,3,3,0.975047985,1.271578947
452,2.051896208,2.349473684,1.356521739,1.522821577,1.36770428,1.471491228,3,3,0.975047985,1.271578947
453,2.051896208,2.349473684,1.356521739,1.522821577,1.36770428,1.478165939,3,3,0.975047985,1.271578947
454,2.051896208,2.349473684,1.350649351,1.522633745,1.36770428,1.474945534,3,3,0.982791587,1.271578947
455,2.051689861,2.339622642,1.347732181,1.523613963,1.367504836,1.474945534,3,3,0.982791587,1.271578947
456,2.043307087,2.334728033,1.347732181,1.521472393,1.367504836,1.480519481,3,3,0.982857143,1.271578947
457,2.039138943,2.329853862,1.344827586,1.520325203,1.365384615,1.477321814,3,3,0.982922201,1.270440252
458,2.039138943,2.329853862,1.341935484,1.519191919,1.366602687,1.483870968,3,3,0.982922201,1.271398747
459,2.048449612,2.33125,1.346153846,1.52016129,1.366602687,1.483870968,3,3,0.981096408,1.272916667
460,2.048449612,2.33125,1.346153846,1.52016129,1.366602687,1.47751606,3,3,0.979245283,1.271784232
461,2.050290135,2.332640333,1.343283582,1.521126761,1.369024857,1.47751606,3,3,0.979323308,1.271784232
462,2.052123552,2.33677686,1.350318471,1.521126761,1.369024857,1.47751606,3,3,0.979323308,1.271221532
463,2.052123552,2.33677686,1.344608879,1.523046092,1.367619048,1.47751606,3,3,0.979362101,1.271221532
464,2.052123552,2.33677686,1.351578947,1.523046092,1.367619048,1.476495726,3,3,0.979362101,1.272164948
465,2.053846154,2.333333333,1.351578947,1.523046092,1.366920152,1.476495726,3,3,0.977653631,1.272164948
466,2.053846154,2.333333333,1.351578947,1.523046092,1.366920152,1.476495726,3,3,0.977653631,1.271428571
467,2.053639847,2.323770492,1.355648536,1.524,1.366920152,1.475479744,3,3,0.975836431,1.271428571
468,2.053639847,2.323770492,1.352818372,1.5249501,1.366223909,1.481953291,3,3,0.975836431,1.270325203
469,2.053639847,2.323770492,1.354037267,1.526838966,1.366223909,1.488372093,3,3,0.975836431,1.269230769
470,2.053639847,2.323770492,1.351239669,1.527777778,1.364839319,1.488372093,3,3,0.975925926,1.268686869
471,2.053639847,2.323770492,1.348453608,1.528712871,1.364839319,1.488372093,3,3,0.975970425,1.267605634
472,2.055449331,2.325153374,1.352459016,1.529644269,1.364839319,1.488372093,3,3,0.975970425,1.266
473,2.055449331,2.325153374,1.352459016,1.527559055,1.364839319,1.485232068,3,3,0.97601476,1.26746507
474,2.055449331,2.325153374,1.349693252,1.52848723,1.366037736,1.485232068,3,3,0.974217311,1.265873016
475,2.055449331,2.325153374,1.349693252,1.52848723,1.364661654,1.482105263,3,3,0.974264706,1.265873016
476,2.055449331,2.325153374,1.349693252,1.52848723,1.365853659,1.478991597,3,3,0.974264706,1.264822134
477,2.055449331,2.325153374,1.349693252,1.52848723,1.367041199,1.475890985,3,3,0.974452555,1.264822134
478,2.055449331,2.325153374,1.346938776,1.529411765,1.368224299,1.475890985,3,3,0.974452555,1.264822134
479,2.055449331,2.325153374,1.346938776,1.529411765,1.366852886,1.482254697,3,3,0.974452555,1.263779528
480,2.051330798,2.323170732,1.341463415,1.53125,1.365491651,1.482254697,3,3,0.974452555,1.263779528
481,2.05313093,2.324543611,1.341463415,1.529182879,1.365491651,1.482254697,3,3,0.974452555,1.262745098
482,2.054924242,2.325910931,1.341463415,1.529182879,1.365491651,1.482254697,3,3,0.974545455,1.264187867
483,2.054924242,2.325910931,1.338742394,1.528046422,1.365491651,1.487551867,3,3,0.972875226,1.264187867
484,2.054820416,2.323943662,1.338742394,1.528046422,1.364814815,1.487551867,3,3,0.972972973,1.264187867
485,2.056497175,2.323353293,1.338742394,1.528046422,1.364814815,1.487551867,3,3,0.973166369,1.264187867
486,2.052532833,2.326043738,1.338742394,1.528046422,1.363468635,1.487551867,3,3,0.980461812,1.26848249
487,2.048598131,2.326043738,1.338742394,1.523992322,1.362132353,1.487551867,3,3,0.975352113,1.266409266
488,2.053903346,2.327380952,1.338742394,1.523992322,1.360805861,1.487551867,3,3,0.975352113,1.265384615
489,2.055658627,2.328712871,1.338742394,1.523992322,1.359489051,1.486542443,3,3,0.975352113,1.266794626
490,2.057407407,2.332677165,1.338742394,1.52,1.358834244,1.486542443,3,3,0.973637961,1.265774379
491,2.057301294,2.328094303,1.338742394,1.52,1.358834244,1.486542443,3,3,0.973637961,1.266666667
492,2.057301294,2.328094303,1.333333333,1.521821632,1.358834244,1.486542443,3,3,0.971978984,1.265654649
493,2.057195572,2.323529412,1.333333333,1.521821632,1.356238698,1.486542443,3,3,0.971978984,1.267045455
494,2.053308824,2.326171875,1.340040241,1.521821632,1.354954955,1.486542443,3,3,0.97027972,1.267045455
495,2.053308824,2.328793774,1.340040241,1.521821632,1.354954955,1.486542443,3,3,0.97027972,1.266540643
496,2.056776557,2.331395349,1.340040241,1.519848771,1.354954955,1.492783505,3,3,0.970331588,1.264540338
497,2.049090909,2.331395349,1.340040241,1.519848771,1.354954955,1.498973306,3,3,0.970434783,1.264044944
498,2.049090909,2.333976834,1.340040241,1.519848771,1.354954955,1.495901639,3,3,0.970486111,1.264044944
499,2.049090909,2.333976834,1.340040241,1.517890772,1.356115108,1.492842536,3,3,0.970486111,1.264044944
500,2.049001815,2.329479769,1.340040241,1.517890772,1.355992844,1.49898167,3,3,0.970486111,1.264925373
